,n,spread-type,simple-spread-chance,graph-type,ba-m,citizen-media-influence,citizen-citizen-influence,flint-community-size,repetition,data
3250,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,2,"[ 0.  0.  3.  1.  7.  8.  5.  8.  7.  3.  5.  3.  3.  6.  9.  7.  4.  7.
  8.  5.  8.  7. 11.  9.  4.  4.  5.  5.  3.  4.  5.  6.  3.  2.  6.  4.
  1.  0.  5.  7.  3.  3.  6.  1.  3.  5.  2.  2.  2.  1.  1.  3.  0.  2.
  1.  2.  1.  1.  2.  1.  2.  2.  2.  1.  4.  2.  2.  1.  5.  3.  1.  2.
  3.  1.  4.  3.  1.  0.  2.  2.  0.  0.  1.  1.  1.  0.  0.  0.  2.  0.
  1.  2.  1.  0.  0.  1.  2.  1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  2.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  2.  2.  2.  0.  0.  0.
  0.  0.  1.  0.  2.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.]"
3251,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,2,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 2. 4. 2. 4. 4. 2. 5. 5. 2. 7. 5. 8. 7. 5.
 8. 3. 3. 6. 5. 4. 5. 5. 7. 6. 8. 8. 5. 5. 3. 4. 1. 4. 3. 4. 4. 2. 2. 1.
 5. 3. 4. 2. 2. 2. 5. 4. 3. 3. 4. 2. 2. 3. 2. 8. 1. 1. 3. 0. 1. 1. 3. 1.
 1. 4. 2. 2. 3. 3. 0. 4. 1. 2. 2. 2. 1. 0. 1. 2. 2. 5. 4. 3. 1. 2. 1. 1.
 0. 3. 1. 0. 0. 0. 1. 0. 0. 1. 3. 0. 1. 2. 0. 1. 1. 0. 0. 0. 0. 2. 0. 1.
 0. 0. 2. 0. 0. 1. 1. 0. 0. 2. 0. 2. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 2. 1. 0.
 0. 1. 0. 0. 0. 2. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3252,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,2,"[0. 0. 3. 4. 5. 3. 3. 0. 1. 3. 5. 3. 2. 3. 3. 3. 6. 9. 2. 8. 5. 4. 8. 6.
 7. 8. 4. 5. 2. 7. 3. 7. 9. 3. 4. 2. 2. 3. 6. 2. 4. 5. 3. 7. 4. 6. 0. 1.
 4. 2. 3. 6. 2. 2. 3. 3. 7. 3. 3. 3. 3. 0. 5. 3. 3. 2. 0. 2. 0. 1. 2. 2.
 1. 2. 3. 0. 0. 2. 1. 2. 0. 2. 1. 1. 1. 2. 0. 1. 3. 0. 2. 0. 3. 0. 1. 2.
 0. 1. 3. 0. 3. 1. 0. 0. 0. 2. 2. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 1.
 0. 1. 2. 2. 0. 1. 0. 0. 0. 0. 1. 0. 2. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3253,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,3,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  2.  2.  1.  3.
  4.  3.  3.  3.  4.  3.  8.  8.  9.  8.  9. 10. 10.  3.  6.  5.  5.  8.
  5.  7.  6.  3.  4.  2.  5.  5.  7.  7.  2.  8.  2.  2.  4.  5.  6.  7.
  3.  2.  1.  5.  4.  3.  1.  3.  2.  5.  2.  0.  3.  1.  3.  5.  6.  4.
  4.  4.  1.  1.  4.  1.  2.  4.  1.  1.  0.  0.  3.  1.  1.  0.  0.  1.
  1.  1.  1.  3.  3.  1.  1.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.
  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  1.  0.  1.  2.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  1.  0.
  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
3254,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,3,"[ 0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  1.  3.  1.  3.  3.
  2.  6.  5.  5.  4.  4.  6.  6.  8.  4.  7.  6.  4.  4.  3.  5. 10.  5.
  3.  3.  6.  5.  6.  5.  2.  6.  2.  4.  2.  6.  4.  3.  6.  1.  3.  4.
  1.  2.  5.  5.  0.  3.  3.  1.  1.  5.  2.  3.  2.  1.  0.  2.  1.  1.
  2.  1.  2.  0.  2.  7.  6.  1.  2.  2.  2.  0.  3.  5.  1.  0.  3.  2.
  3.  0.  1.  3.  0.  2.  1.  0.  1.  1.  2.  1.  2.  1.  1.  0.  3.  0.
  1.  1.  0.  1.  1.  1.  2.  1.  2.  0.  0.  1.  3.  2.  0.  0.  0.  0.
  0.  1.  2.  0.  1.  0.  0.  1.  2.  0.  0.  0.  1.  1.  1.  0.  1.  1.
  0.  1.  0.  0.  0.  1.  1.  1.  1.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  1.  1.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
3255,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,3,"[0. 1. 0. 0. 0. 1. 0. 0. 1. 3. 3. 4. 5. 1. 5. 3. 9. 2. 5. 3. 3. 4. 5. 6.
 9. 7. 5. 6. 7. 5. 9. 5. 6. 6. 4. 3. 7. 4. 5. 2. 6. 2. 5. 2. 5. 4. 3. 5.
 6. 2. 5. 1. 1. 3. 0. 5. 3. 4. 4. 3. 3. 4. 2. 2. 4. 5. 0. 4. 2. 2. 1. 4.
 0. 4. 0. 4. 1. 1. 1. 3. 0. 2. 0. 0. 0. 1. 1. 2. 3. 1. 2. 0. 3. 0. 2. 2.
 0. 1. 0. 2. 2. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1.
 2. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1.
 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3256,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,3,"[0. 0. 1. 1. 1. 1. 2. 2. 1. 4. 3. 4. 2. 6. 7. 5. 7. 9. 4. 5. 7. 3. 2. 4.
 6. 6. 4. 6. 6. 6. 3. 6. 3. 2. 5. 4. 5. 3. 4. 4. 1. 5. 2. 3. 3. 3. 3. 0.
 3. 4. 1. 3. 3. 4. 5. 1. 7. 3. 4. 4. 2. 2. 5. 5. 2. 1. 1. 1. 1. 3. 5. 3.
 5. 1. 1. 3. 1. 2. 0. 3. 1. 1. 0. 3. 1. 1. 0. 2. 0. 2. 0. 2. 1. 2. 2. 0.
 1. 3. 0. 1. 2. 2. 1. 2. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 1. 2. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3257,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,3,"[ 0.  0.  1.  1.  1.  2.  3.  3.  4.  4.  7. 10.  6.  6.  4.  8.  7.  7.
 10.  4.  8.  6.  4.  6.  4.  6.  1.  4. 12.  2.  2.  2.  1.  4.  6.  7.
  4.  2.  7.  6.  2.  5.  2.  4.  0.  2.  3.  4.  7.  1.  7.  2.  0.  3.
  6.  5.  1.  2.  1.  1.  1.  5.  4.  0.  1.  0.  0.  2.  0.  1.  1.  1.
  0.  1.  1.  3.  1.  1.  3.  2.  0.  0.  1.  1.  1.  0.  0.  1.  1.  0.
  3.  2.  0.  1.  0.  0.  2.  3.  1.  2.  1.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  1.  2.  1.  1.  1.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  2.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  3.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
3258,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,4,"[0. 0. 1. 3. 0. 1. 1. 2. 3. 1. 1. 3. 5. 7. 8. 6. 4. 8. 7. 1. 7. 6. 8. 5.
 9. 4. 4. 7. 3. 7. 9. 7. 7. 7. 2. 6. 3. 2. 4. 4. 3. 3. 3. 3. 0. 3. 4. 4.
 1. 4. 5. 0. 2. 4. 3. 1. 4. 2. 2. 4. 3. 3. 2. 1. 4. 0. 2. 0. 0. 1. 1. 2.
 3. 1. 2. 1. 2. 1. 2. 1. 1. 2. 1. 0. 1. 1. 0. 2. 2. 1. 0. 0. 0. 1. 0. 1.
 2. 1. 2. 2. 2. 1. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 2. 0. 1. 0. 0.
 2. 0. 0. 0. 0. 0. 0. 0. 2. 1. 0. 1. 0. 2. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0.
 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]"
3259,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,4,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  1.
  0.  1.  1.  2.  2.  1.  2.  1.  2.  2.  1.  2.  4.  5.  4.  8.  5.  6.
  7.  8. 12.  8.  6.  6.  8.  6.  8.  8.  4.  3.  1.  4.  4.  6.  4.  8.
  8.  4.  2.  1.  1.  2.  5.  3.  3.  3.  6.  1. 10.  3.  2.  2.  3.  3.
  2.  1.  3.  2.  4.  2.  4.  0.  5.  2.  1.  4.  4.  2.  4.  1.  0.  1.
  0.  0.  4.  3.  2.  1.  4.  2.  2.  2.  0.  2.  2.  1.  1.  1.  0.  0.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  0.  1.  0.  0.  1.  0.  2.
  1.  0.  0.  0.  0.  1.  1.  0.  1.  0.  0.  0.  2.  0.  1.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
3260,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,4,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  3.  3.  6.  3.  5.  3.
  2.  6.  4.  7.  6. 10.  5. 10. 10.  5.  9.  6.  5.  9.  6.  4.  9.  4.
  4.  6.  3.  3.  4.  5.  7.  2.  4.  0.  5.  1.  3.  3.  0.  5.  4.  5.
  2.  3.  4.  2.  5.  1.  3.  3.  5.  3.  1.  0.  0.  4.  0.  0.  1.  4.
  4.  1.  1.  3.  3.  0.  0.  2.  1.  0.  1.  2.  2.  2.  1.  0.  5.  1.
  0.  1.  2.  0.  0.  2.  2.  4.  1.  0.  0.  1.  0.  0.  1.  3.  2.  2.
  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  4.  1.  0.  0.  0.  1.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
3261,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,4,"[0. 1. 0. 0. 3. 4. 1. 1. 0. 3. 1. 0. 2. 2. 2. 2. 3. 2. 5. 3. 8. 3. 5. 6.
 7. 6. 2. 2. 8. 2. 3. 7. 3. 7. 6. 6. 6. 6. 5. 0. 5. 4. 2. 5. 6. 4. 3. 3.
 3. 5. 5. 3. 5. 3. 3. 1. 1. 3. 2. 6. 1. 4. 1. 2. 4. 2. 2. 8. 3. 3. 2. 3.
 4. 2. 1. 2. 3. 2. 3. 1. 2. 1. 4. 2. 0. 3. 2. 0. 1. 1. 2. 3. 0. 2. 3. 2.
 1. 1. 3. 0. 1. 1. 0. 0. 2. 1. 0. 0. 0. 2. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1.
 1. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3262,300,simple,0.05,barabasi-albert,10,0.25,0.5,0.005,4,"[0. 2. 5. 4. 7. 5. 3. 5. 7. 4. 6. 2. 4. 5. 4. 7. 9. 8. 7. 6. 8. 7. 1. 6.
 5. 5. 5. 3. 4. 2. 4. 6. 9. 2. 5. 4. 0. 6. 3. 4. 3. 1. 2. 4. 0. 5. 0. 5.
 0. 2. 4. 3. 1. 2. 0. 1. 2. 2. 2. 0. 2. 3. 3. 3. 2. 0. 1. 1. 1. 4. 0. 0.
 1. 2. 1. 2. 2. 4. 1. 2. 3. 2. 0. 1. 1. 3. 1. 2. 1. 1. 4. 3. 0. 0. 2. 0.
 1. 1. 1. 0. 1. 1. 0. 2. 0. 2. 1. 1. 1. 0. 2. 1. 1. 0. 0. 0. 1. 2. 0. 0.
 0. 1. 0. 0. 1. 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1.
 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
3263,300,simple,0.05,barabasi-albert,10,0.25,0.75,0.005,0,"[ 0.  0.  0.  1.  1.  2.  5.  9.  5.  5.  6.  4.  9.  7.  9.  9.  7.  9.
 10.  9.  8.  9.  3.  8.  5.  8.  5.  5. 10.  5.  3.  6.  8.  4.  3.  5.
  1.  2.  2.  5.  5.  6.  3.  5.  3.  1.  3.  0.  5.  4.  2.  3.  3.  3.
  4.  1.  4.  6.  5.  3.  3.  4.  1.  2.  0.  0.  1.  3.  0.  1.  0.  3.
  0.  2.  0.  1.  0.  1.  0.  0.  2.  1.  0.  1.  4.  1.  1.  0.  2.  0.
  1.  1.  0.  0.  0.  2.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  2.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
